plan_id,provider_id,provider_name,plan_name,data_mb,validity_days,data_cap_per,usd_price,usd_promo_price,effective_price,is_promo,price_cad,new_user_only,promo_enabled,can_top_up,subscription,pay_as_you_go,ekyc,speed_limit,reduced_speed,possible_throttling,has_5g,tethering,has_ads,num_countries,data_display,validity_display
68d50c0800caad49ca950ea6,66ac21966d047ed956f30520,iRoamly,USA &amp; Canada &amp; Mexico-eSIM-1GB-5 Days-Daily,1000,5,day,10.0,,10.0,False,13.89687,False,True,False,False,False,False,,128.0,False,False,True,False,3,1000MB,5 days
6961ff20470f3e2029b91a91,66744f19437944d4aa0af252,TraveleSIM.CH,Sim Card for North America - 3GB - 15Days,3000,15,,10.02428052456651,,10.02428052456651,False,13.930612329343258,False,True,,False,False,,,,False,False,,False,3,2.9GB,15 days
6961ff21470f3e2029b91c60,66744f19437944d4aa0af252,TraveleSIM.CH,Sim Card for North America - 3GB - 30 Days,3000,30,,10.02428052456651,,10.02428052456651,False,13.930612329343258,False,True,,False,False,,,,False,False,,False,3,2.9GB,30 days
695b7561acee409245b372e0,65fd5b85efc7ee1e3444055a,MicroEsim,US &amp; Canada 5 Days / Total 5GB,5000,5,,10.11,9.11,9.11,True,12.660048569999999,False,True,False,False,False,False,,,False,False,True,False,2,4.9GB,5 days
68a8a05ebb78507dd9fcefe9,651a85325fee853583ffe8e5,eSIM4Travel,Canada &amp; USA - 5GB/30Days,5000,30,,10.23,9.207,9.207,True,12.794848209,False,True,True,False,False,False,,,False,False,True,False,2,4.9GB,30 days
696244e250a9dd7bb88ce4b9,645a23dbc6a3d88eeb76b9ea,GIGAGO,"United States, Canada, Mexico eSIM (North America)",500,3,day,10.29,9.7755,9.7755,True,13.584885268499997,False,True,,False,False,,,,False,False,,False,3,500MB,3 days
6943cb35ac912a002c10dc90,6943428c276fe61c43f578a8,PikaSim,USA &amp; Canada 3GB 15Days,3000,15,,10.3,,10.3,False,14.3137761,False,True,,False,False,,,,False,False,,False,2,2.9GB,15 days
695b7967416085d0b7d95bc5,695996a7f995e904852dff0a,Voyasim,USA &amp; Canada 3GB 15Days,3000,15,,10.3,9.270000000000001,9.270000000000001,True,12.882398490000002,False,True,,False,False,,,,False,False,,False,2,2.9GB,15 days
68dc672badbaffe4b0eaeaf1,65fd5b85efc7ee1e3444055a,MicroEsim,North America (US &amp; Canada &amp; Mexico) 5G 3 Days / Daily 2GB,2000,3,day,10.3,9.3,9.3,True,12.9240891,False,True,False,False,False,False,,128.0,False,False,True,False,3,2.0GB,3 days
69254af1ace2426a75767319,5eb95317a5faaf0b7dfa9b24,Billion Connect,USA &amp; Canada eSIM  10 Days 1GB/Day,1000,10,day,10.33,9.297,9.297,True,12.919920038999999,False,True,,False,False,,,128.0,False,False,True,False,2,1000MB,10 days
695bb10c1c11ad01f442c179,695aef91f995e9048542707e,ViaConecta,North America 3 GB 7 Days,3000,7,,10.375264,,10.375264,False,14.418369502367998,False,True,,False,False,False,,,False,False,True,False,3,2.9GB,7 days
695b312255a3cad380912ad8,6875cc9ee40f4fd4c110ce88,abesteSIM,US &amp; Canada - 7 Days/Daily 1GB,1000,7,day,10.387770876134864,,10.387770876134864,False,14.43575014554323,False,True,False,False,False,False,,384.0,False,False,True,False,2,1000MB,7 days
68dce09058336369136a0623,656ef630e60950c9a706e6ff,Jetpac,North America 5GB,5000,1,,10.5,6.5,6.5,True,9.0329655,False,True,False,False,False,False,,,False,False,True,False,2,4.9GB,1 days
68d50c0800caad49ca950e77,66ac21966d047ed956f30520,iRoamly,USA &amp; Canada-eSIM-3GB-5 Days-Total,3000,5,,10.5,,10.5,False,14.5917135,False,True,False,False,False,False,,,False,False,True,False,2,2.9GB,5 days
68da253a184401d0d814c42f,5d16f93191d4f93192b3349c,RedteaGO,North America (3 countries),3000,30,,10.5,9.975,9.975,True,13.862127824999998,False,True,,False,False,,,,False,False,,False,3,2.9GB,30 days
69254af1ace2426a75767359,5eb95317a5faaf0b7dfa9b24,Billion Connect,USA &amp; Canada eSIM  15 Days 500MB/Day,500,15,day,10.58,9.522,9.522,True,13.232599614,False,True,,False,False,,,128.0,False,False,True,False,2,500MB,15 days
695b311a55a3cad380911abc,6875cc9ee40f4fd4c110ce88,abesteSIM,North America (US &amp; Canada &amp; Mexico) 5G - 7 Days/Daily 1GB,1000,7,day,10.582298420631773,,10.582298420631773,False,14.706082545272505,False,True,False,False,False,False,,128.0,False,False,True,False,3,1000MB,7 days
68d50c0800caad49ca950ec2,66ac21966d047ed956f30520,iRoamly,USA &amp; Canada &amp; Mexico-eSIM-5GB-3 Days-Total,5000,3,,10.6,,10.6,False,14.730682199999999,False,True,False,False,False,False,,128.0,False,False,True,False,3,4.9GB,3 days
69077807a930c70d6ca3501f,663a2caf5fddf2d5b402fd46,mobineX,Unlimited Gold,5000,1,,10.6,9.54,9.54,True,13.257613979999999,False,True,True,False,False,False,,1024.0,False,False,,False,2,4.9GB,1 days
68d50c0800caad49ca950e97,66ac21966d047ed956f30520,iRoamly,USA &amp; Canada &amp; Mexico-eSIM-500MB-7 Days-Daily,500,7,day,10.6,,10.6,False,14.730682199999999,False,True,False,False,False,False,,128.0,False,False,True,False,3,500MB,7 days
68dc672badbaffe4b0eaeaf6,65fd5b85efc7ee1e3444055a,MicroEsim,North America (US &amp; Canada &amp; Mexico) 5G 5 Days / Total 5GB,5000,5,,10.64,9.64,9.64,True,13.39658268,False,True,False,False,False,False,,128.0,False,False,True,False,3,4.9GB,5 days
691451b8039270c648c0aa03,60acd76e464f901c1fcceb7c,eSIMplus,United States/Canada | eSIM QR Code | 7 / 3GB,3000,7,,10.677549798209093,10.035870122835949,10.035870122835949,True,13.94671824339352,False,True,,False,False,,,,False,False,,False,2,2.9GB,7 days
695b7561acee409245b3723c,65fd5b85efc7ee1e3444055a,MicroEsim,US &amp; Canada 10 Days / Daily 500MB,500,10,day,10.71,9.71,9.71,True,13.49386077,False,True,False,False,False,False,,512.0,False,False,True,False,2,500MB,10 days
6955433b4622035a7ddc6f68,691a70e2a3dd350531e33c74,eSimfly,USA &amp; Canada 3GB 30Days,3000,30,,10.73,10.1935,10.1935,True,14.1657744345,False,True,True,False,False,False,,,False,False,True,False,2,2.9GB,30 days
68ca537203d03be575755891,60acd76e464f901c1fcceb7c,eSIMplus,"US, Canada &amp; Mexico | eSIM QR Code | 15 / 3GB",3000,15,,10.780218546268793,10.138538870895651,10.138538870895651,True,14.089395667878364,False,True,,False,False,,,,False,False,,False,3,2.9GB,15 days
68dab53cef4f54f532e28929,683f99e07ee7f5a961c0c859,Strong eSIM,USA &amp; Canada 3GB 15Days,3000,15,,10.9,,10.9,False,15.147588299999999,False,True,True,False,False,False,,,False,False,True,False,2,2.9GB,15 days
691451b8039270c648c0aa0d,60acd76e464f901c1fcceb7c,eSIMplus,USA+Canada | eSIM QR Code | 7 / Total / 3GB,3000,7,,10.908554481343423,10.26687480597028,10.26687480597028,True,14.26774244848442,False,True,,False,False,,,,False,False,,False,2,2.9GB,7 days
695b311a55a3cad380911a8e,6875cc9ee40f4fd4c110ce88,abesteSIM,North America (US &amp; Canada &amp; Mexico) 5G - 15 Days/Total 5GB,5000,15,,10.955791306065835,,10.955791306065835,False,15.225120752752712,False,True,False,False,False,False,,128.0,False,False,True,False,3,4.9GB,15 days
68dcc8fcd08bf4821b68cf76,63760bdc4e2b1c13f365b600,Yoho Mobile,North American 3GB 3Day,3000,3,,10.96,,10.96,False,15.23096952,False,True,False,False,False,False,,128.0,False,False,True,False,5,2.9GB,3 days
68dcc8fcd08bf4821b68cf83,63760bdc4e2b1c13f365b600,Yoho Mobile,North American Unlimited 1Day,0,1,,10.96,,10.96,False,15.23096952,False,True,False,False,False,False,5000.0,,True,False,True,False,5,0MB,1 days
695b311f55a3cad38091251d,6875cc9ee40f4fd4c110ce88,abesteSIM,US &amp; Canada - 3 Days/Total 10GB,10000,3,,10.979134611405463,,10.979134611405463,False,15.257560640720223,False,True,False,False,False,False,,,False,False,True,False,2,9.8GB,3 days
695b311f55a3cad380912499,6875cc9ee40f4fd4c110ce88,abesteSIM,US &amp; Canada - 5 Days/Daily 2GB,2000,5,day,10.979134611405463,,10.979134611405463,False,15.257560640720223,False,True,False,False,False,False,,512.0,False,False,True,False,2,2.0GB,5 days
68dcbcaf4dcfed00f1768cf4,67d42f6255619141b6762338,Giga.Tel,"USA, Canada, Mexico, 3GB",3000,30,,10.99,,10.99,False,15.272660129999998,False,False,False,False,False,False,,128.0,False,False,False,False,3,2.9GB,30 days
68a89efdbb78507dd9f7691f,5e54eccbf6ea630579ea4758,Soracom Mobile,North America,1000,30,,10.99,,10.99,False,15.272660129999998,False,True,,False,False,,,,False,False,,False,4,1000MB,30 days
68dcbcae4dcfed00f1768c85,67d42f6255619141b6762338,Giga.Tel,"USA, Canada, Mexico, 1GB/day",1000,5,day,10.99,,10.99,False,15.272660129999998,False,False,False,False,False,False,,128.0,False,False,False,False,3,1000MB,5 days
690e0f859911238f31e66d2d,6645ebd70ee8bdf7b1b24ed2,Breeze,North America,6000,30,,11.0,9.9,9.9,True,13.7579013,False,True,True,False,False,False,,,False,False,False,False,5,5.9GB,30 days
68d50c0800caad49ca950e78,66ac21966d047ed956f30520,iRoamly,USA &amp; Canada-eSIM-3GB-7 Days-Total,3000,7,,11.0,,11.0,False,15.286556999999998,False,True,False,False,False,False,,,False,False,True,False,2,2.9GB,7 days
691c41d6ac8130ee25626210,68f2f31416dfe743e600212e,WoWo Sim,North America 3GB 15Days,3000,15,,11.0,9.68,9.68,True,13.452170159999998,False,True,True,False,False,,,,False,False,,False,3,2.9GB,15 days
6943cb35ac912a002c10dc91,6943428c276fe61c43f578a8,PikaSim,USA &amp; Canada 3GB 30Days,3000,30,,11.0,,11.0,False,15.286556999999998,False,True,,False,False,,,,False,False,,False,2,2.9GB,30 days
695b7966416085d0b7d95a51,695996a7f995e904852dff0a,Voyasim,USA &amp; Canada 3GB 30Days,3000,30,,11.0,9.9,9.9,True,13.7579013,False,True,,False,False,,,,False,False,,False,2,2.9GB,30 days
68d50c0800caad49ca950ead,66ac21966d047ed956f30520,iRoamly,USA &amp; Canada &amp; Mexico-eSIM-2GB-3 Days-Daily,2000,3,day,11.0,,11.0,False,15.286556999999998,False,True,False,False,False,False,,128.0,False,False,True,False,3,2.0GB,3 days
69619d53edcc1df53673c408,67e16466ddb1a2946defdd74,Gaza Online,"eSIM, 2GB, 15 Days, North America",2000,15,,11.0,,11.0,False,15.286556999999998,False,False,True,False,False,,,,False,False,False,False,4,2.0GB,15 days
68dcca43d08bf4821b694c86,66fb8684e6cdd578fe555fdc,Supera link,United States/Canada - Regular,3000,30,,11.07,9.4095,9.4095,True,13.076259826499998,False,True,True,False,False,True,,,False,False,True,False,2,2.9GB,30 days
695d0cd68cf00d904eab162b,6271ccfff446fdedf3ef9a00,Manet Travel,Regional North America - 30 Days - 5 GB,5000,30,,11.07472,,11.07472,False,15.390394412639997,False,True,,False,False,,,,False,False,,False,3,4.9GB,30 days
695b7561acee409245b37213,65fd5b85efc7ee1e3444055a,MicroEsim,US &amp; Canada 7 Days / Total 5GB,5000,7,,11.08,10.08,10.08,True,14.00804496,False,True,False,False,False,False,,,False,False,True,False,2,4.9GB,7 days
69254aeeace2426a75766f40,5eb95317a5faaf0b7dfa9b24,Billion Connect,USA &amp; Canada &amp; Mexico eSIM 3 Days 1GB/Day,1000,3,day,11.11,9.998999999999999,9.998999999999999,True,13.895480312999997,False,True,,False,False,,,128.0,False,False,True,False,3,1000MB,3 days
690288488c69c31d2a64bafc,67f32a92d392d55306110f1a,eSimFlare,North America 3GB/Day,3000,1,,11.2,,11.2,False,15.564494399999997,False,True,True,False,False,False,,384.0,False,False,True,False,3,2.9GB,1 days
6943cb33ac912a002c10d75e,6943428c276fe61c43f578a8,PikaSim,North America 3GB/Day,3000,1,,11.2,,11.2,False,15.564494399999997,False,True,,False,False,,,,False,False,,False,3,2.9GB,1 days
695bb1081c11ad01f442bef4,695996a7f995e904852dff0a,Voyasim,North America 3GB/Day,3000,1,,11.2,10.079999999999998,10.079999999999998,True,14.008044959999996,False,True,,False,False,,,128.0,False,False,,False,3,2.9GB,1 days
69406fb53bc76f536cd54bb0,67d42f6255619141b6762338,Giga.Tel,North America 5 GB,5000,30,,11.21,,11.21,False,15.57839127,False,False,True,False,False,False,,,False,False,True,False,3,4.9GB,30 days
695b7561acee409245b37207,65fd5b85efc7ee1e3444055a,MicroEsim,US &amp; Canada 7 Days / Daily 1GB,1000,7,day,11.22,10.22,10.22,True,14.20260114,False,True,False,False,False,False,,512.0,False,False,True,False,2,1000MB,7 days
