4574,4574,4574,4564,4564,174,1158,476,1557,4574,4574,783,4574,18,4574,0,3435,3182,3347,1988,1370,80,1566,4574,4574,4574,4574,4574,4574,4574,0,4574,4574,4574,2728,3947,2490,619,405,152,563,152,177,152,152,457,152,152,152,363,164,280,104,261,208,257,197,145,110,203,87,117,108,200,133,185,127,92,131,137,101,52,52,112,57,108,142,52,78,52,52,52,103,52,52,52,52,52,112,78,52,52,52,52,52,103,87,52,52,52,108,73,117,52,135,78,52,52,98,52,103,52,87,52,52,52,52,87,52,139,73,52,52,52,40,35,25,55,12,51,64,64,64,30,21,21
6926655523d6d3775a5191b1,38 items,38,10 GB - 3 days,10 GB - 3 days,,,,"Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.
Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.",10000,3,31,FALSE,,FALSE,,TRUE,FALSE,,,,,,FALSE,TRUE,663a2caf5fddf2d5b402fd46,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36,32.4,36,32.4,27.9,,13732.5,27.5,97.5,2778,487500,12359.25,24.75,87.75,2500.2,438750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69077807a930c70d6ca34e72,46 items,46,5 GB - 30 days,5 GB - 30 days,,,,"Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.
Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.",5000,30,31,FALSE,,FALSE,,TRUE,FALSE,,,,,,FALSE,TRUE,663a2caf5fddf2d5b402fd46,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36,32.4,36,32.4,27.9,,13732.5,27.5,97.5,2778,487500,12359.25,24.75,87.75,2500.2,438750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693242ba48acd5d08466e68b,93 items,93,5 GB - 15 days,5 GB - 15 days,,,,"Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.
Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.",5000,15,31,FALSE,,FALSE,,TRUE,FALSE,,,,,,FALSE,TRUE,663a2caf5fddf2d5b402fd46,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36,32.4,36,32.4,27.9,,13732.5,27.5,97.5,2778,487500,12359.25,24.75,87.75,2500.2,438750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692e30fe2f7abf3fdffbff90,138 items,138,Discover+ - 3 GB,Discover+ - 3 GB,,,,,3000,30,32.5,FALSE,,TRUE,,,,,,,,,FALSE,TRUE,5d663d552a89717945a0d26d,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36,30.6,36,30.6,27.63,,,28.5,,,,,24.23,,,,56.5,,52,,48.03,44.2,5800,4930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'inbound': True, 'outbound': True}","{'inbound': True, 'outbound': True}",69322576ebc5d522e84b22f0,,,
68d50bf400caad49ca94eccd,39 items,39,Europe - 39 Countries-2GB-15 Days-Daily,Europe - 39 Countries-2GB-15 Days-Daily,,,,"2GB high-speed per day, then reduced to 384kbps. Covered countries: Albania, Ireland, Estonia, Austria, Bulgaria, Belgium, Iceland, Poland, Denmark, Germany, France, Finland, Kazakhstan, Netherlands, Czech Republic, Croatia, Latvia, Lithuania, Liechtenstein, Luxembourg, Romania, Malta, United States, Moldova, Norway, Portugal, Sweden, Switzerland, Cyprus, Slovenia, Slovakia, Turkey, Ukraine, Spain, Greece, Hungary, Israel, Italy, and the United Kingdom",2000,15,,FALSE,,FALSE,,FALSE,FALSE,TRUE,,day,,,FALSE,TRUE,66ac21966d047ed956f30520,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693180276422972262549aed,32 items,32,"Europe +
Turkey Unlimited for 10 days","Europe +
Turkey Unlimited for 10 days",,,,,2000,10,,FALSE,,FALSE,,TRUE,,,,day,,,FALSE,TRUE,688e9599d96ecdfe09abb2cc,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36,28.8,36,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6933798ac2faa6824b84b6c4,105 items,105,"eSIM, 2GB, 15 Days, Global","eSIM, 2GB, 15 Days, Global",,,,,2000,15,31,FALSE,,FALSE,,TRUE,,FALSE,,,,,FALSE,FALSE,67e16466ddb1a2946defdd74,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36,,36,,,46.5,,27,,2800,,,,,,,54,132,49.5,,,,5600,,,,29,,230,,52800,,,,,,,,,,254,,,3300,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,606,,,,,,,,
693379a7c2faa6824b84bebf,102 items,102,eSIM Unlimited Plus 1 Day Global,eSIM Unlimited Plus 1 Day Global,,,,,2000,1,30.89,FALSE,,FALSE,,TRUE,,,,,,2000,FALSE,TRUE,67f0abeb2a0a3aefec7a4e0f,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.03760227,34.9564742,,,29.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f2d08bf4821b68c965,83 items,83,Global E 10GB 30Day,Global E 10GB 30Day,,Reduced to 128kbps after a total of 10GB,,Reduced to 128kbps after a total of 10GB,10000,30,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},,,128,FALSE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.11,,36.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68ea1489f8b7ea68fc7b3f17,41 items,41,Europe 36 Countries 7 Days / Total 50GB,Europe 36 Countries 7 Days / Total 50GB,,Unlimited 128kbps after high-speed data is used up.,,,50000,7,,FALSE,,FALSE,,FALSE,FALSE,TRUE,"{'country': 'NL'},{'country': 'SG'},{'country': 'US'}",,,128,FALSE,TRUE,65fd5b85efc7ee1e3444055a,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.13,35.13,36.13,35.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e78da356a8f8ab68ed97cd,40 items,40,Europe 41 Countries 5G 30 Days / Total 30GB,Europe 41 Countries 5G 30 Days / Total 30GB,,Unlimited 128kbps after high-speed data is used up.,,,30000,30,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},,,128,FALSE,TRUE,65fd5b85efc7ee1e3444055a,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.31,35.31,36.31,35.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68d66a19774c77d73277bf05,35 items,35,"Europe, UK &amp; Turkey 5G eSIM 35 Countries","Europe, UK &amp; Turkey 5G eSIM 35 Countries",,,,,30000,30,,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,64aa14075d62bfe82117aa19,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.316804229965314,30.869283595470517,,,,,,,,,,,,,,,55,,,,46.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e78fa556a8f8ab68edc1dd,47 items,47,Europe (49 Destinations) - 10 Days/Unlimited,Europe (49 Destinations) - 10 Days/Unlimited,,,,,0,10,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},,5000,,TRUE,TRUE,6875cc9ee40f4fd4c110ce88,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.45858405232812,,,,,47.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68f0bada067e34070f722b92,71 items,71,Europe Asia and USA 20 GB,Europe Asia and USA 20 GB,,,,,20000,30,,FALSE,,FALSE,,TRUE,FALSE,TRUE,,,,,FALSE,FALSE,67d42f6255619141b6762338,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.49,,36.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692e08d1007df1baffe1db0d,31 items,31,"Europe 31 countries, 3GB/day","Europe 31 countries, 3GB/day",,,,,3000,30,,FALSE,,FALSE,,FALSE,FALSE,FALSE,,day,,128,FALSE,FALSE,67d42f6255619141b6762338,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.49,,36.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dc3bc97a5e177b658e1168,43 items,43,Europe + USA,Europe + USA,No extra charges. No hidden fees. No coverages,eSIM Plan at local rates to Europe + USA. Online top up available when bundle is reached.,,,20000,30,,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,5e8d7bfe206f3b3af9d16058,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.5,32.85,36.5,32.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"{'inbound': True, 'outbound': True}","{'inbound': True, 'outbound': False}",69303983279ddd2f6b09d07f,,,
6926655523d6d3775a5191b2,38 items,38,10 GB - 5 days,10 GB - 5 days,,,,"Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.
Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.",10000,5,31.5,FALSE,,FALSE,,TRUE,FALSE,,,,,,FALSE,TRUE,663a2caf5fddf2d5b402fd46,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.5,32.85,36.5,32.85,28.35,,13944,27.5,99,2821,495000,12549.6,24.75,89.1,2538.9,445500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693242ba48acd5d08466e68c,93 items,93,5 GB - 30 days,5 GB - 30 days,,,,"Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.
Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.",5000,30,31.5,FALSE,,FALSE,,TRUE,FALSE,,,,,,FALSE,TRUE,663a2caf5fddf2d5b402fd46,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.5,32.85,36.5,32.85,28.35,,13944,27.5,99,2821,495000,12549.6,24.75,89.1,2538.9,445500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903bb58260a5cc96d1e86dc,33 items,33,Europe eSIM 33 Countries,Europe eSIM 33 Countries,,,,,1000,10,,FALSE,,FALSE,,,,,,day,,5120,FALSE,TRUE,645a23dbc6a3d88eeb76b9ea,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.5,34.675,36.5,34.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68da51a49ecaacd99c74ac98,39 items,39,Europe - No Expiration,Europe - No Expiration,Pay-as-you-go. Unused RoamlessFlex credits never expire.,No throttling.,Roamless eSIM and RoamlessFlex credits never expire.,"Roamless eSIM and RoamlessFlex credits can be used globally.
eSIM can be activated immediately. If needed, eSIM can be deleted and re-activated. You won't lose your Flex Credits or Fix Plans even if you delete your eSIM.",15000,0,,FALSE,,FALSE,,TRUE,,TRUE,"{'country': 'BE'},{'country': 'FR'}",,,,FALSE,TRUE,66e18e73597f9c6d753b7571,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,36.75,29.4,36.75,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e78da356a8f8ab68ed97ec,40 items,40,Europe 41 Countries 5G 10 Days / Unlimited 5Mbps,Europe 41 Countries 5G 10 Days / Unlimited 5Mbps,,,,,1000,10,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},day,,5000,FALSE,TRUE,65fd5b85efc7ee1e3444055a,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.75,35.75,36.75,35.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dc6720adbaffe4b0eadfc9,33 items,33,Europe 33 Countries 20 Days / Daily 3GB,Europe 33 Countries 20 Days / Daily 3GB,,Unlimited 512kbps after high-speed data is used up.,,,3000,20,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},day,,512,FALSE,TRUE,65fd5b85efc7ee1e3444055a,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.79,35.79,36.79,35.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691edf4e026cbe261d174732,105 items,105,Global eSIM,Global eSIM,5 GB for $36.8,"Global eSIM: 102 countries, 230+ networks. The data remains valid for a lifetime.",No expiration date,,5000,0,,FALSE,,FALSE,,TRUE,FALSE,TRUE,,,,,FALSE,FALSE,6703d78781b690b781d3bac0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.8,33.12,36.8,33.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68e78fa556a8f8ab68edc19c,47 items,47,Europe (49 Destinations) - 20 Days/Daily 2GB,Europe (49 Destinations) - 20 Days/Daily 2GB,,,,,2000,20,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},day,,128,FALSE,TRUE,6875cc9ee40f4fd4c110ce88,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.80639755293332,,,,,47.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f2d08bf4821b68c927,69 items,69,Global D 20GB 5Day,Global D 20GB 5Day,,Reduced to 128kbps after 20GB,,Reduced to 128kbps after 20GB,20000,5,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},,,128,FALSE,TRUE,63760bdc4e2b1c13f365b600,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.86,,36.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903bb59260a5cc96d1e8775,33 items,33,Europe eSIM 33 Countries (no France),Europe eSIM 33 Countries (no France),,,,,30000,5,,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,645a23dbc6a3d88eeb76b9ea,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.9,35.055,36.9,35.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903bb59260a5cc96d1e878c,33 items,33,Europe &amp; UK eSIM,Europe &amp; UK eSIM,,,,,30000,5,,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,645a23dbc6a3d88eeb76b9ea,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.9,35.055,36.9,35.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903bb5a260a5cc96d1e8881,76 items,76,Global eSIM (77 countries),Global eSIM (77 countries),,,,,10000,10,,FALSE,,FALSE,,,,,,,,,FALSE,TRUE,645a23dbc6a3d88eeb76b9ea,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.9,35.055,36.9,35.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903bb59260a5cc96d1e8742,33 items,33,Europe eSIM 33 Countries (no France),Europe eSIM 33 Countries (no France),,,,,2000,15,,FALSE,,FALSE,,,,,,day,,,FALSE,TRUE,645a23dbc6a3d88eeb76b9ea,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.9,35.055,36.9,35.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903bb59260a5cc96d1e87a7,33 items,33,Europe &amp; UK eSIM,Europe &amp; UK eSIM,,,,,2000,15,,FALSE,,FALSE,,,,,,day,,,FALSE,TRUE,645a23dbc6a3d88eeb76b9ea,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.9,35.055,36.9,35.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690209891c8cd72531205887,126 items,126,Global139 1GB 365Days,Global139 1GB 365Days,,,,Global139 1GB 365Days,1000,365,,FALSE,,FALSE,,TRUE,FALSE,TRUE,,,,,FALSE,TRUE,683f99e07ee7f5a961c0c859,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.9,,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6907dab6cdbcb0eacd8a4988,35 items,35,"Europe - Unlimited, 10 days","Europe - Unlimited, 10 days",,"Enjoy high-speed internet for the first 5GB, then unlimited data at 512kbps.",,"Automatic activation on arrivalâ€”stay connected the moment you land.
Generous, hassle-free refunds for change of mind, connectivity issues, or device incompatibility.
One-click eSIM installationâ€”no QR codes, no manual setup, no hassle.
24/7 multilingual support with real human agents, anytime, anywhere.",0,10,,FALSE,,FALSE,,TRUE,,TRUE,{'country': 'NL'},,,,TRUE,TRUE,6686050b234c9994fcbd5060,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,36.92,33.228,36.92,33.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69342e6c0b7aef14cde4baf6,70 items,70,Surf 5GB in Mini Global,Surf 5GB in Mini Global,,,"Data without expiration, use it when you want.",,5000,0,31.71,FALSE,,FALSE,,FALSE,FALSE,TRUE,,,,,FALSE,TRUE,6284ecd32e3b6ce037733d6e,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.93,31.3905,36.93,31.39,26.95,,,27.67,,,,,23.52,,,,55.57,135.62,51.06,115.28,47.23,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68fab96020f67bea75847cd6,53 items,53,Europe 5G 49 Destinations 15 Days / Daily 2GB,Europe 5G 49 Destinations 15 Days / Daily 2GB,,Unlimited 128kbps after high-speed data is used up.,,,2000,15,,FALSE,,FALSE,,FALSE,FALSE,TRUE,{'country': 'PL'},day,,128,FALSE,TRUE,65fd5b85efc7ee1e3444055a,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.96,35.96,36.96,35.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68cc4ed8e8cc05fea0a7aac0,35 items,35,Europe 20GB 30day bundle with roaming,Europe 20GB 30day bundle with roaming,,,,,20000,30,32.99,FALSE,,FALSE,,FALSE,FALSE,TRUE,,,,,FALSE,TRUE,65bef1401c656f6234208976,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.99,,36.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68d6da9a622eb11f91651919,35 items,35,Europe,Europe,,Daily 2GB high speed data usage. Unlimited speed after usage: 2.0 MB/s. Refresh every 24h,"no auto-renewal, no contracts, all prepaid","Download the app for additional functions and easy eSIM management
The validity period begins when the eSIM is properly activated and a first connection to a network is initiated.",2000,7,,FALSE,,FALSE,,TRUE,FALSE,TRUE,,day,,,FALSE,TRUE,6579951a2ab42e58d53befcd,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,36.99,33.291000000000004,36.99,33.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68d50bf400caad49ca94ecf9,39 items,39,Europe - 39 Countries-Unlimited-7 Days-Unlimited,Europe - 39 Countries-Unlimited-7 Days-Unlimited,,,,Unlimited high-speed data,500000,7,,FALSE,,FALSE,,FALSE,FALSE,TRUE,,,,,FALSE,TRUE,66ac21966d047ed956f30520,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691dc5a54f7ed185dd8e6c48,35 items,35,Europe Lite,Europe Lite,,,,,75000,30,39.95,FALSE,,FALSE,,TRUE,FALSE,FALSE,,,,,FALSE,TRUE,6645ebd70ee8bdf7b1b24ed2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37,33.3,37,33.3,35.96,49,,31,,,,,27.9,,,,57,139,53,125.1,51.3,47.7,5900,5310,294,264.6,31,950,303,123,56000,156,66,169,444,1181,59.4,1062.9,3200,77,267,15800,629000,3400,4900,3378000,349,1739,127,2300,10600,260000,138,197,3900,142,1204,1585,1475,995000,2880,69.3,27.9,240.3,855,272.7,14220,566100,110.7,3060,4410,50400,3040200,314.1,1565.1,140.4,114.3,2070,9540,152.1,234000,124.2,177.3,3510,127.8,399.6,44.1,1083.6,1426.5,1327.5,895500,,,,,,,,,,,,
68d50bf400caad49ca94ece9,39 items,39,Europe - 39 Countries-20GB-30 Days-Total,Europe - 39 Countries-20GB-30 Days-Total,,,,"20GB high-speed per day. Covered countries: Albania, Ireland, Estonia, Austria, Bulgaria, Belgium, Iceland, Poland, Denmark, Germany, France, Finland, Kazakhstan, Netherlands, Czech Republic, Croatia, Latvia, Lithuania, Liechtenstein, Luxembourg, Romania, Malta, United States, Moldova, Norway, Portugal, Sweden, Switzerland, Cyprus, Slovenia, Slovakia, Turkey, Ukraine, Spain, Greece, Hungary, Israel, Italy, and the United Kingdom",20000,30,,FALSE,,FALSE,,FALSE,FALSE,TRUE,,,,,FALSE,TRUE,66ac21966d047ed956f30520,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6926655523d6d3775a5191ae,38 items,38,10 GB - 10 days,10 GB - 10 days,,,,"Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.
Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.",10000,10,32,FALSE,,FALSE,,TRUE,FALSE,,,,,,FALSE,TRUE,663a2caf5fddf2d5b402fd46,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,37,33.3,37,33.3,28.8,,14085,28,100,2849.5,500000,12676.5,25.2,90,2564.55,450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
