_id,coverages,numberCoveredCountry,enName,name,price_info,capacity_info,validity_info,additionalInfo,capacity,period,prices_EUR,subscription,subscription_period,phone_number,telephony,canTopUp,eKYC,tethering,internetBreakouts,dataCapPer,speedLimit,reducedSpeed,possibleThrottling,promoEnabled,provider,hasAds,payAsYouGo,newUserOnly,isConsecutive,networkTypes,isLowLatency,has5G,usdPrice,usdPromoPrice,prices_USD,promoPrices_USD,promoPrices_EUR,prices_SGD,prices_AMD,prices_GBP,prices_GEL,prices_RUB,prices_UZS,promoPrices_AMD,promoPrices_GBP,promoPrices_GEL,promoPrices_RUB,promoPrices_UZS,prices_AUD,prices_AED,prices_CAD,promoPrices_AED,promoPrices_AUD,promoPrices_CAD,prices_JPY,promoPrices_JPY,prices_HKD,promoPrices_HKD,prices_CHF,prices_CZK,prices_DKK,prices_ILS,prices_KRW,prices_MYR,prices_NZD,prices_PLN,prices_SEK,prices_TWD,promoPrices_NZD,promoPrices_TWD,prices_ALL,prices_BGN,prices_CNY,prices_HUF,prices_IDR,prices_INR,prices_ISK,prices_LBP,prices_MAD,prices_MUR,prices_PEN,prices_PHP,prices_PKR,prices_PYG,prices_QAR,prices_RON,prices_RSD,prices_SAR,prices_THB,prices_UAH,prices_UYU,prices_VND,promoPrices_ALL,promoPrices_BGN,promoPrices_CHF,promoPrices_CNY,promoPrices_CZK,promoPrices_DKK,promoPrices_HUF,promoPrices_IDR,promoPrices_ILS,promoPrices_INR,promoPrices_ISK,promoPrices_KRW,promoPrices_LBP,promoPrices_MAD,promoPrices_MUR,promoPrices_MYR,promoPrices_PEN,promoPrices_PHP,promoPrices_PKR,promoPrices_PLN,promoPrices_PYG,promoPrices_QAR,promoPrices_RON,promoPrices_RSD,promoPrices_SAR,promoPrices_SEK,promoPrices_SGD,promoPrices_THB,promoPrices_UAH,promoPrices_UYU,promoPrices_VND,prices_MXN,promoPrices_MXN,prices_NOK,prices_ZAR,prices_BRL,telephony_dialingCode,telephony_voice,telephony_sms,telephony__id,promoPrices_ZAR,prices_OMR,promoPrices_OMR
690288488c69c31d2a64ba16,34 items,34,Europe(30+ areas) 1.5GB/Day,Europe(30+ areas) 1.5GB/Day,,,,,5000,7,,False,,False,,True,False,True,,day,,384.0,False,True,67f32a92d392d55306110f1a,False,False,False,False,,False,False,23.1,,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690208e31c8cd72531205314,126 items,126,Global139 1.02GB for 7 days,Global139 1.02GB for 7 days,,,,,1000,7,,False,,False,,,False,,,,,,False,True,67fcf6bbbbc312c4799a2e78,False,False,False,False,,False,False,23.1,21.945,23.1,21.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68db69d327a6d0119329f5b7,42 items,42,EE Local Europe 30GB,EE Local Europe 30GB,AUD $34.99 (AUD $1.17 per GB),30 GB data allowance,Valid for 1 month,"300mins EU+UK calls
Free Incoming calls
Includes a UK number (+44)
Validity period begins upon scanning the eSIM
Usage will need to be checked directly with CMLink, either by https://www.cmlink.com/uk/en/login/ or sending a message to 10086 with the words check
This eSIM cannot be re-installed, please do not delete it unless instructed to do so by EscapeSIM Support

Your validity period begins upon scanning the eSIM
Please start using the eSIM within 90 days of purchase",30000,30,,False,,False,,False,False,True,,,,,False,True,656019a51f0926ec7c9be0d2,False,False,False,False,,False,False,23.10409054557248,,,,,,,,,,,,,,,,34.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'inbound': True, 'outbound': True}","{'inbound': True, 'outbound': True}",692424de911f34e903dccb77,,,
68d66a19774c77d73277bf03,35 items,35,"Europe, UK &amp; Turkey 5G eSIM 35 Countries","Europe, UK &amp; Turkey 5G eSIM 35 Countries",,,,,15000,30,,False,,False,,,,,,,,,False,True,64aa14075d62bfe82117aa19,False,False,False,False,,False,False,23.110693600887014,19.64408956075396,,,,,,,,,,,,,,,35.0,,,,29.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68d66a19774c77d73277bf4d,107 items,107,World Explorer 5G eSIM,World Explorer 5G eSIM,,,,,5000,30,,False,,False,,,,,,,,,False,True,64aa14075d62bfe82117aa19,False,False,False,False,,False,False,23.110693600887014,19.64408956075396,,,,,,,,,,,,,,,35.0,,,,29.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f3d08bf4821b68c998,122 items,122,Global F 3GB 30Day,Global F 3GB 30Day,,Reduced to 128kbps after 3GB total,,Reduced to 128kbps after 3GB total,3000,30,,False,,False,,False,False,True,{'country': 'PL'},,,128.0,False,True,63760bdc4e2b1c13f365b600,False,False,False,False,,False,False,23.16,,23.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f4d08bf4821b68ca84,35 items,35,Europe C 2GB/Daily 10Day,Europe C 2GB/Daily 10Day,,"Unlimited data in covered area, reduced to 128kbps after 2GB per day",,"Unlimited data in covered area, reduced to 128kbps after 2GB per day",2000,10,,False,,False,,False,False,True,{'country': 'BE'},day,,128.0,False,True,63760bdc4e2b1c13f365b600,False,False,False,False,,False,False,23.16,,23.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f3d08bf4821b68c9b6,122 items,122,Global F 1GB/Daily 5Day,Global F 1GB/Daily 5Day,,Reduced to 128kbps after 1GB per day,,Reduced to 128kbps after 1GB per day,1000,5,,False,,False,,False,False,True,{'country': 'PL'},day,,128.0,False,True,63760bdc4e2b1c13f365b600,False,False,False,False,,False,False,23.16,,23.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68fab96020f67bea75847ce5,53 items,53,Europe 5G 49 Destinations 5 Days / Unlimited 5Mbps,Europe 5G 49 Destinations 5 Days / Unlimited 5Mbps,,,,,1000,5,,False,,False,,False,False,True,{'country': 'PL'},day,,5000.0,False,True,65fd5b85efc7ee1e3444055a,False,False,False,False,,False,False,23.2,22.2,23.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dc6942adbaffe4b0eb7ced,41 items,41,Europe &amp; Asia &amp; US (41 Countries) - 10 Days/Total 20GB,Europe &amp; Asia &amp; US (41 Countries) - 10 Days/Total 20GB,,,,,20000,10,,False,,False,,False,False,True,{'country': 'PL'},,,,False,True,6875cc9ee40f4fd4c110ce88,False,False,False,False,,False,False,23.288046162744248,,,,,30.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68d542df60890c87004ebf43,33 items,33,Europe (incl UK and Switzerland),Europe (incl UK and Switzerland),,,Purchase your plan ahead of time and activate it whenever you like; the time limit starts only upon activation.,,25000,30,19.99,False,,False,,False,False,True,{'country': 'IE'},,,,False,True,655c9ea51f0926ec7c37def1,False,False,False,False,,False,False,23.32119357,20.987907569999997,,,17.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692e0904007df1baffe1dbd5,50 items,50,EU BASE 20GB 30D,EU BASE 20GB 30D,,,,,20000,30,19.99,False,,False,,,False,True,,,,,False,False,681599ea889235669e89497a,False,False,False,False,,False,False,23.32119357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68db41d05c1f32362e8c423e,47 items,47,Europe - 15 GB - 45 Days,Europe - 15 GB - 45 Days,,,,,15000,45,19.99,False,,False,,True,False,True,,,,,False,False,6869f31e709a1ddbfd440fe7,False,False,False,False,,False,False,23.32119357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f2d08bf4821b68c93f,69 items,69,Global D 2GB/Daily 7Day,Global D 2GB/Daily 7Day,,Reduced to 128kbps after 2GB per day to 128kbps,,Reduced to 128kbps after 2GB per day to 128kbps,2000,7,,False,,False,,False,False,True,{'country': 'PL'},day,,128.0,False,True,63760bdc4e2b1c13f365b600,False,False,False,False,,False,False,23.41,,23.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6911e764110e34a3cd3626b2,115 items,115,Global Special 5 GB,Global Special 5 GB,Get 10% cashback when signing up!,,,,5000,60,,False,,False,,False,,True,{'country': 'PL'},,,,False,True,6386134ed12efb94fc05f1fb,False,False,False,False,,False,False,23.49,,23.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69281949f1eb333794cbe7ae,43 items,43,Orange Holiday Zen 20 GB,Orange Holiday Zen 20 GB,,,,,20000,31,20.0,False,,False,,,,,,,,,False,True,6604b5d4447d135968a696a3,False,False,False,False,,False,False,23.5,22.325,23.5,22.33,19.0,,,17.5,,,,,16.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69077807a930c70d6ca34e82,39 items,39,5 GB - 15 days,5 GB - 15 days,,,,"Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.
Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.",5000,15,20.5,False,,False,,True,False,,,,,,False,True,663a2caf5fddf2d5b402fd46,False,False,False,False,,False,False,23.5,21.15,23.5,21.15,18.45,,8944.0,18.0,63.5,1809.5,317500.0,8049.6,16.2,57.15,1628.55,285750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6926655523d6d3775a5191c2,39 items,39,5 GB - 7 days,5 GB - 7 days,,,,"Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.
Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.",5000,7,20.5,False,,False,,True,False,,,,,,False,True,663a2caf5fddf2d5b402fd46,False,False,False,False,,False,False,23.5,21.15,23.5,21.15,18.45,,8944.0,18.0,63.5,1809.5,317500.0,8049.6,16.2,57.15,1628.55,285750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68f894939ec8863785c85237,104 items,104,The World is Yours,The World is Yours,,,,,3000,30,,False,,False,,,,,,,,,False,True,648ad56367000ad251f95680,False,False,False,False,,False,False,23.5,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693242ba48acd5d08466e687,93 items,93,3 GB - 5 days,3 GB - 5 days,,,,"Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.
Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.",3000,5,20.5,False,,False,,True,False,,,,,,False,True,663a2caf5fddf2d5b402fd46,False,False,False,False,,False,False,23.5,21.15,23.5,21.15,18.45,,8944.0,18.0,63.5,1809.5,317500.0,8049.6,16.2,57.15,1628.55,285750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903bb58260a5cc96d1e86e1,33 items,33,Europe eSIM 33 Countries,Europe eSIM 33 Countries,,,,,1000,15,,False,,False,,,,,,day,,,False,True,645a23dbc6a3d88eeb76b9ea,False,False,False,False,,False,False,23.5,22.325,23.5,22.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69342e6c0b7aef14cde4baf4,70 items,70,Surf 3GB in Mini Global,Surf 3GB in Mini Global,,,"Data without expiration, use it when you want.",,3000,0,20.4,False,,False,,False,False,True,,,,,False,True,6284ecd32e3b6ce037733d6e,False,False,False,False,,False,False,23.76,20.196,23.76,20.2,17.34,,,17.8,,,,,15.13,,,,35.75,87.25,32.85,74.16,30.39,27.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6911a2652906a873e809c44b,23 items,23,eSIM: EuroUnity,eSIM: EuroUnity,10 GB / 30 days for $23.8,"Stay Connected in Europe. Reliable and fast data on 35 networks. Add various data bundles to your line, each with its validity period and data allowance.",The validity period of your data depends on the data refill bundle you purchase,,10000,30,,False,,False,,True,False,True,,,,,False,False,6703d78781b690b781d3bac0,False,False,False,False,,False,False,23.8,21.42,23.8,21.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6911a2652906a873e809c597,35 items,35,eSIM:  Europe +,eSIM:  Europe +,10 GB / 30 days for $23.8,"Stay Connected Across Europe: Enjoy Your Trip with Seamless Internet Expanded coverage in 30+ European countries.. Add various data bundles to your line, each with its validity period and data allowance.",The validity period of your data depends on the data refill bundle you purchase,,10000,30,,False,,False,,True,False,True,,,,,False,False,6703d78781b690b781d3bac0,False,False,False,False,,False,False,23.8,21.42,23.8,21.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68cca3eaee3b227f678789d2,35 items,35,Europe eSIM Roaming Data,Europe eSIM Roaming Data,,"1- 12 GB high speed data, No throttling and no daily limits","Valid for 1, 3, 5, 7, 10 or 15 Day(s) and 30 days for Europe Roaming pass","Data only. Voice calls and sms are NOT available. Mobile number not included. Delivery method via email. TikTok app usable.
Automatically starts when connected to the correct overseas mobile network.",10000,30,,False,,False,,True,False,True,,,,,False,True,66f0e534caf2be119de832f9,False,False,False,False,,False,False,23.80590181920089,,,,,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6926655523d6d3775a5191b6,38 items,38,25 GB - 30 days,25 GB - 30 days,,,,"Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.
Plan type: Data only
APN: plus
Activation Policy: The validity period starts when you turn on roaming and the eSIM connects to any supported network.
Cancellation policy: Order can not be cancelled or refunded once the ""install eSIM"" button is clicked.",25000,30,20.6,False,,False,,True,False,,,,,,False,True,663a2caf5fddf2d5b402fd46,False,False,False,False,,False,False,23.9,21.509999999999998,23.9,21.51,18.54,,9154.9,18.0,65.0,1851.9,325000.0,8239.41,16.2,58.5,1666.71,292500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68c7c4e38d7f5bf715657392,39 items,39,Travel Basic+,Travel Basic+,,,,,20000,15,21.9,False,,False,,,,,,,,,False,True,621474082e011dca5e3ebd1f,False,False,False,False,,False,False,23.9,21.509999999999998,23.9,21.51,19.71,,,18.5,,,,,16.65,,,,,,30.9,,,27.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33,"{'inbound': True, 'outbound': True}","{'inbound': False, 'outbound': False}",691eb3ac6fcf0a4b8d8ca96d,,,
68da253a184401d0d814c460,39 items,39,Europe Plus,Europe Plus,,,,,20000,90,,False,,False,,,,,,,,,False,True,5d16f93191d4f93192b3349c,False,False,False,False,,False,False,23.9,22.705,23.9,22.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903bb5a260a5cc96d1e888a,76 items,76,Global eSIM (77 countries),Global eSIM (77 countries),,,,,5000,10,,False,,False,,,,,,,,,False,True,645a23dbc6a3d88eeb76b9ea,False,False,False,False,,False,False,23.9,22.705,23.9,22.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68da253a184401d0d814c422,138 items,138,Global (130+ areas),Global (130+ areas),,,,,3000,30,,False,,False,,,,,,,,,False,True,5d16f93191d4f93192b3349c,False,False,False,False,,False,False,23.9,22.705,23.9,22.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903bb59260a5cc96d1e874a,33 items,33,Europe eSIM 33 Countries (no France),Europe eSIM 33 Countries (no France),,,,,3000,7,,False,,False,,,,,,day,,,False,True,645a23dbc6a3d88eeb76b9ea,False,False,False,False,,False,False,23.9,22.705,23.9,22.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903bb59260a5cc96d1e878b,33 items,33,Europe &amp; UK eSIM,Europe &amp; UK eSIM,,,,,3000,7,,False,,False,,,,,,day,,,False,True,645a23dbc6a3d88eeb76b9ea,False,False,False,False,,False,False,23.9,22.705,23.9,22.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903bb5a260a5cc96d1e889e,76 items,76,Global eSIM (77 countries),Global eSIM (77 countries),,,,,3000,3,,False,,False,,,,,,day,,,False,True,645a23dbc6a3d88eeb76b9ea,False,False,False,False,,False,False,23.9,22.705,23.9,22.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903bb58260a5cc96d1e86f4,33 items,33,Europe eSIM 33 Countries,Europe eSIM 33 Countries,,,,,500,30,,False,,False,,,,,,day,,,False,True,645a23dbc6a3d88eeb76b9ea,False,False,False,False,,False,False,23.9,22.705,23.9,22.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68dcc8f1d08bf4821b68c8e7,50 items,50,Europe B 20GB 5Day,Europe B 20GB 5Day,,Reduced to 128kbps after a total of 20GB,,Reduced to 128kbps after a total of 20GB,20000,5,,False,,False,,False,False,True,{'country': 'PL'},,,128.0,False,True,63760bdc4e2b1c13f365b600,False,False,False,False,,False,False,23.91,,23.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691380109ed09d8979859aa4,121 items,121,Global - 30 Days,Global - 30 Days,,No throttling.,Plan activates upon first data usage. Valid for 30 days after activation.,"RoamlessFix Plan is valid only in Global. Roamless eSIM can be used globally.
eSIM can be activated immediately. If needed, eSIM can be deleted and re-activated. You won't lose your Flex Credits or Fix Plans even if you delete your eSIM.",3000,30,,False,,False,,True,,True,"{'country': 'BE'},{'country': 'FR'}",,,,False,True,66e18e73597f9c6d753b7571,False,False,False,False,,False,False,23.95,19.16,23.95,19.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690de74bad49d67aabe42733,71 items,71,Europe Asia and USA 10 GB,Europe Asia and USA 10 GB,,,,,10000,30,,False,,False,,True,False,True,,,,,False,False,67d42f6255619141b6762338,False,False,False,False,,False,False,23.99,,23.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68a89efebb78507dd9f76a21,36 items,36,Europe,Europe,,,,,5000,30,,False,,False,,,,,{'country': 'DE'},,,,False,True,5e54eccbf6ea630579ea4758,False,False,False,False,,False,False,23.99,,23.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69303a48279ddd2f6b09dca0,99 items,99,Global Explorer (Stand w'Ukraine) - 30 Days - 5 GB (99 countries),Global Explorer (Stand w'Ukraine) - 30 Days - 5 GB (99 countries),,,,,5000,30,,False,,False,,True,False,True,,,,,False,True,63c52208de7c07fba95ec104,False,False,False,False,,False,False,23.99,22.49,23.99,22.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68eb641aeca700a0716060ae,105 items,105,"eSIM, 3GB, 30 Days, Global, V2","eSIM, 3GB, 30 Days, Global, V2",,,,,3000,30,,False,,False,,,,,,,,,False,True,68eb627bce9b25a6b884d2c7,False,False,False,False,,False,False,23.99,,23.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69339434e241b54167b2cfeb,145 items,145,Global - 30 Days - 3 GB,Global - 30 Days - 3 GB,,,,,3000,30,20.69,False,,False,,False,False,False,,,,,False,True,656073451f0926ec7caa444f,False,False,False,False,,False,False,23.99,21.590999999999998,23.99,21.59,18.62,,,18.19,,,,,16.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69164e33c9f78a13c9b1d6e3,61 items,61,"Global 61 countries, 1GB /day","Global 61 countries, 1GB /day",,,,,1000,20,,False,,False,,False,False,False,,day,,128.0,False,False,67d42f6255619141b6762338,False,False,False,False,,False,False,23.99,,23.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69303a48279ddd2f6b09dcae,99 items,99,Day Plan - Global Explorer (Stand w'Ukraine) - 2GB/Day - 3 Day,Day Plan - Global Explorer (Stand w'Ukraine) - 2GB/Day - 3 Day,,,,,1000,3,,False,,False,,True,False,True,,day,,512.0,False,True,63c52208de7c07fba95ec104,False,False,False,False,,False,False,23.99,22.49,23.99,22.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692e08d1007df1baffe1daf6,135 items,135,"CMI Global Multi-Region, 7 Days, 500MB/Day, 384kbps","CMI Global Multi-Region, 7 Days, 500MB/Day, 384kbps",,,,,500,7,,False,,False,,False,False,False,,day,,384.0,False,False,67d42f6255619141b6762338,False,False,False,False,,False,False,23.99,,23.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6932a5017e3ca2a51ee2ba3f,29 items,29,Europe eSIM 30 GB - 15 Days,Europe eSIM 30 GB - 15 Days,,,,The validity period start when the eSIM first connect to a network,30000,15,,False,,False,,False,False,True,{'country': 'PL'},,,,False,True,663a1a4b5fddf2d5b402906b,False,False,False,False,,False,False,24.0,22.8,24.0,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6932a5017e3ca2a51ee2ba58,39 items,39,Europe &amp; United States eSIM 30 GB - 15 Days,Europe &amp; United States eSIM 30 GB - 15 Days,,,,The validity period start when the eSIM first connect to a network,30000,15,,False,,False,,False,False,True,{'country': 'PL'},,,,False,True,663a1a4b5fddf2d5b402906b,False,False,False,False,,False,False,24.0,22.8,24.0,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68c2d2a431cabce80fa12b9e,35 items,35,Europe 20 GB - 30 Days,Europe 20 GB - 30 Days,,,,,20000,30,,False,,False,,,,,,,,,False,True,66e7e0c07bf608c0e0e49f45,False,False,False,False,,False,False,24.0,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
