plan_id,provider_id,provider_name,plan_name,data_mb,validity_days,data_cap_per,usd_price,usd_promo_price,effective_price,is_promo,price_cad,new_user_only,promo_enabled,can_top_up,subscription,pay_as_you_go,ekyc,speed_limit,reduced_speed,possible_throttling,has_5g,tethering,has_ads,num_countries,covers_all_target,data_display,validity_display
6930124da494596ad6f5695c,69007ec7060073f43b25c6a8,FairPlay,FairPlay FirstFill FREE 1 GB 180 DAYS,1000,180,,0.0,,0.0,False,,False,False,True,False,False,False,,,False,False,True,False,63,True,1000MB,180 days
68da51a49ecaacd99c74ac8d,66e18e73597f9c6d753b7571,Roamless,FREE Europe eSIM &amp; Data,525,30,,0.0,0.0,0.0,True,,True,False,True,False,True,,,,False,False,True,False,39,True,525MB,30 days
68db84cbc7d163c6f6a93e24,5c89d6b91144d06205595375,GigSky,Europe,500,7,,0.0,0.0,0.0,True,,False,False,,False,False,,,,False,False,,False,42,True,500MB,7 days
6910b30ec1cfe99cf3045b14,66ac21966d047ed956f30520,iRoamly,iRoamly-eSIM-500MB-1 Day-Daily-Free,500,1,,0.0,,0.0,False,,True,False,False,False,False,False,,,False,False,True,False,104,True,500MB,1 days
68f7a57d1a37c4b60a8c4d34,61092d9ae3da2061875bc429,Keepgo,Corvus Europe,100,7,,0.0,,0.0,False,,True,False,True,False,False,False,,,False,False,True,False,35,True,100MB,7 days
692edb6e2294731c96a53203,66719ce7b8d1560ec8b11691,Firsty,Firsty Free,0,1,,0.0,,0.0,False,,False,False,False,False,False,,256.0,,True,False,,True,108,True,0MB,1 days
68da253a184401d0d814c3bb,5d16f93191d4f93192b3349c,RedteaGO,Europe (37 countries),200,1,,0.52,0.494,0.494,True,0.68444688,False,True,,False,False,,,,False,False,,False,37,True,200MB,1 days
692485eae80c3c2b83a6bca1,5d4a55600c59513ea8d90d02,Yesim,Europe &amp; UK,500,3,,0.52498935,0.0,0.0,True,,True,True,,False,False,,,,False,False,True,False,33,True,500MB,3 days
68db770835850fa8f214c8b4,5eb95317a5faaf0b7dfa9b24,Billion Connect,Europe eSIM [33 Countries] 1 Day 500MB/Day,500,1,,0.69,0.621,0.621,True,0.86040792,False,True,,False,False,,,128.0,False,False,True,False,33,True,500MB,1 days
68da253a184401d0d814c3ba,5d16f93191d4f93192b3349c,RedteaGO,Europe (37 countries),300,1,,0.7,0.6649999999999999,0.6649999999999999,True,0.9213707999999999,False,True,,False,False,,,,False,False,,False,37,True,300MB,1 days
68da253a184401d0d814c45a,5d16f93191d4f93192b3349c,RedteaGO,Europe Plus,300,1,,0.7,0.6649999999999999,0.6649999999999999,True,0.9213707999999999,False,True,,False,False,,,,False,False,,False,39,True,300MB,1 days
68dc6721adbaffe4b0eae015,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 1 Day / Daily 500MB,500,1,day,0.9,0.0,0.0,True,,False,True,False,False,False,False,,512.0,False,False,True,False,33,True,500MB,1 days
69254af5ace2426a757676a2,5eb95317a5faaf0b7dfa9b24,Billion Connect,Global eSIM [45 countries] 1 Day 500MB/Day,500,1,,0.92,0.8280000000000001,0.8280000000000001,True,1.1472105600000002,False,True,,False,False,,,128.0,False,False,True,False,45,True,500MB,1 days
68dc6720adbaffe4b0eadfe8,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 1 Day / Daily 1GB,1000,1,day,0.98,0.0,0.0,True,,False,True,False,False,False,False,,512.0,False,False,True,False,33,True,1000MB,1 days
68f5ad8a87f82b9b2996b0a7,6893406fad0c5ce27be2e9bd,BambooSIM,Europe eSIM,1000,3,,0.99,0.891,0.891,True,1.2344983200000001,False,True,False,False,False,False,,,False,False,True,False,34,True,1000MB,3 days
68ea1489f8b7ea68fc7b3f3a,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 36 Countries 1 Day / Daily 500MB,500,1,day,0.99,0.0,0.0,True,,False,True,False,False,False,False,,128.0,False,False,True,False,41,True,500MB,1 days
69313850fc4bdfc04c6b1141,6747c8e603e7509b3dc0bfc3,Earth Esim,300MB/1 Day Europe Region eSIM,300,1,,0.99,,0.99,False,1.3716648,False,True,False,False,False,False,,,False,False,True,False,34,True,300MB,1 days
68f0e6a10195a163f3ff8f06,68c90ae5674c19ea079110fd,Orbit Mobile,Global Pass,1000,1,,1.0,0.8,0.8,True,1.108416,False,False,True,False,False,,,,False,False,True,False,64,True,1000MB,1 days
693066b4e9f167c30f3c60ed,68b5073e7deca5e79fd665bb,Wiiline,eSIM Plan - Europe 26 Countries - 1 Day 502MB,502,1,,1.0,0.9,0.9,True,1.246968,False,True,True,False,False,False,,,False,False,True,False,26,True,502MB,1 days
68dcc8f8d08bf4821b68ccee,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe A 500MB/Daily 1Day,500,1,,1.0,,1.0,False,1.38552,False,True,False,False,False,False,,128.0,False,False,True,False,44,True,500MB,1 days
68dcc8f8d08bf4821b68cd0d,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe F 500MB/Daily 1Day,500,1,,1.0,,1.0,False,1.38552,False,True,False,False,False,False,,128.0,False,False,True,False,32,True,500MB,1 days
68dcc8f9d08bf4821b68cd4d,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe G 500MB/Daily 1Day,500,1,,1.0,,1.0,False,1.38552,False,True,False,False,False,False,,128.0,False,False,True,False,31,True,500MB,1 days
692eea05daa093a5e19febf8,67234c91e7fe43281f91e226,MobileSIM,Europe 500 MB for 3 days,500,3,,1.0,,1.0,False,1.38552,False,True,True,False,False,,,,False,False,,False,42,True,500MB,3 days
68e78da456a8f8ab68ed980c,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 41 Countries 5G 1 Day / Total 200MB,200,1,day,1.01,0.010000000000000009,0.010000000000000009,True,0.013855200000000014,False,True,False,False,False,False,,128.0,False,False,True,False,40,True,200MB,1 days
69254af6ace2426a7576774a,5eb95317a5faaf0b7dfa9b24,Billion Connect,Europe eSIM [41 countries] 1 Day 500MB/Day,500,1,,1.04,0.936,0.936,True,1.2968467200000002,False,True,,False,False,,,128.0,False,False,True,False,41,True,500MB,1 days
68e78fa556a8f8ab68edc1d8,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe (41 Countries) - 1 Day/Total 200MB,200,1,day,1.0511696907179615,,1.0511696907179615,False,1.4564166298835501,False,True,False,False,False,False,,128.0,False,False,True,False,40,True,200MB,1 days
68ef689eec150ed1688f4502,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 42 Countries 1 Day / Daily 500MB,500,1,day,1.07,0.07000000000000006,0.07000000000000006,True,0.0969864000000001,False,True,False,False,False,False,,512.0,False,False,True,False,42,True,500MB,1 days
68f5ad8a87f82b9b2996b0a8,6893406fad0c5ce27be2e9bd,BambooSIM,Europe eSIM,1000,7,,1.09,0.9810000000000001,0.9810000000000001,True,1.3591951200000003,False,True,False,False,False,False,,,False,False,True,False,34,True,1000MB,7 days
69254af5ace2426a757676c0,5eb95317a5faaf0b7dfa9b24,Billion Connect,Global eSIM [45 countries] 1 Day 1GB/Day,1000,1,,1.11,0.9990000000000001,0.9990000000000001,True,1.3841344800000002,False,True,,False,False,,,128.0,False,False,True,False,45,True,1000MB,1 days
68db770835850fa8f214c8b5,5eb95317a5faaf0b7dfa9b24,Billion Connect,Europe eSIM [33 Countries] 2 Days 500MB/Day,500,2,day,1.17,1.053,1.053,True,1.45895256,False,True,,False,False,,,128.0,False,False,True,False,33,True,500MB,2 days
68f5bb77c54242bb0ba1ff8e,6893406fad0c5ce27be2e9bd,BambooSIM,Europe eSIM,1000,14,,1.19,1.071,1.071,True,1.48389192,False,True,False,False,False,False,,,False,False,True,False,34,True,1000MB,14 days
68ef689eec150ed1688f44e7,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 42 Countries 1 Day / Daily 1GB,1000,1,day,1.23,0.22999999999999998,0.22999999999999998,True,0.3186696,False,True,False,False,False,False,,512.0,False,False,True,False,42,True,1000MB,1 days
68ea1489f8b7ea68fc7b3f06,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 36 Countries 1 Day / Daily 1GB,1000,1,day,1.24,0.24,0.24,True,0.3325248,False,True,False,False,False,False,,128.0,False,False,True,False,41,True,1000MB,1 days
69254af5ace2426a757676df,5eb95317a5faaf0b7dfa9b24,Billion Connect,Global eSIM [45 countries] 1 Day 2GB/Day,2000,1,,1.25,1.125,1.125,True,1.55871,False,True,,False,False,,,128.0,False,False,True,False,45,True,2.0GB,1 days
68dcc8f8d08bf4821b68ccf6,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe A 1GB/Daily 1Day,1000,1,,1.25,,1.25,False,1.7319,False,True,False,False,False,False,,128.0,False,False,True,False,44,True,1000MB,1 days
68dcc8f9d08bf4821b68cd15,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe F 1GB/Daily 1Day,1000,1,,1.25,,1.25,False,1.7319,False,True,False,False,False,False,,128.0,False,False,True,False,32,True,1000MB,1 days
68dcc8f9d08bf4821b68cd55,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe G 1GB/Daily 1Day,1000,1,,1.25,,1.25,False,1.7319,False,True,False,False,False,False,,128.0,False,False,True,False,31,True,1000MB,1 days
68e78da456a8f8ab68ed9826,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 41 Countries 5G 1 Day / Daily 500MB,500,1,day,1.26,0.26,0.26,True,0.36023520000000003,False,True,False,False,False,False,,128.0,False,False,True,False,40,True,500MB,1 days
68f5ad8a87f82b9b2996b0a6,6893406fad0c5ce27be2e9bd,BambooSIM,Europe eSIM,1000,20,,1.29,1.161,1.161,True,1.6085887200000002,False,True,False,False,False,False,,,False,False,True,False,34,True,1000MB,20 days
68dc6721adbaffe4b0eadff4,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 3 Days / Total 1GB,1000,3,,1.3,0.30000000000000004,0.30000000000000004,True,0.4156560000000001,False,True,False,False,False,False,,,False,False,True,False,33,True,1000MB,3 days
68dc693badbaffe4b0eb70ed,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe &amp; Asia &amp; US (41 Countries) - 1 Day/Daily 500MB,500,1,day,1.3062329244951136,,1.3062329244951136,False,1.80981184154647,False,True,False,False,False,False,,384.0,False,False,True,False,41,True,500MB,1 days
68e78fa556a8f8ab68edc1f5,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe (49 Destinations) - 1 Day/Daily 500MB,500,1,day,1.3294204912021277,,1.3294204912021277,False,1.841938678970372,False,True,False,False,False,False,,128.0,False,False,True,False,47,True,500MB,1 days
692d7e7bf7ef4d8763d404fc,690c7118e055419968646f6e,Spark Roam,1 GB / 7 Days,1000,7,,1.33,,1.33,False,1.8427416000000003,False,True,False,False,False,,,,False,False,,False,42,True,1000MB,7 days
68dc6721adbaffe4b0eae02b,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 5 Days / Total 1GB,1000,5,,1.39,0.3899999999999999,0.3899999999999999,True,0.5403527999999999,False,True,False,False,False,False,,,False,False,True,False,33,True,1000MB,5 days
68dcc92bd08bf4821b68f27e,63c9055d1fddfcd02ef84f69,Textr eSIM,Europe 1GB,1000,7,,1.39,,1.39,False,1.9258728,False,True,,False,False,,,,False,False,,False,31,True,1000MB,7 days
68f5bb77c54242bb0ba1ff8d,6893406fad0c5ce27be2e9bd,BambooSIM,Europe eSIM,1000,30,,1.39,1.251,1.251,True,1.73328552,False,True,False,False,False,False,,,False,False,True,False,34,True,1000MB,30 days
69077807a930c70d6ca34e88,663a2caf5fddf2d5b402fd46,mobineX,Unlimited Standard,1000,1,,1.4,1.2599999999999998,1.2599999999999998,True,1.7457551999999998,False,True,True,False,False,False,,128.0,False,False,,False,39,True,1000MB,1 days
68dc6733adbaffe4b0eafd0b,65fd5b85efc7ee1e3444055a,MicroEsim,Europe &amp; Asia &amp; US 41 Countries 1 Day / Daily 500MB,500,1,day,1.4,0.3999999999999999,0.3999999999999999,True,0.5542079999999999,False,True,False,False,False,False,,384.0,False,False,True,False,41,True,500MB,1 days
68fab96120f67bea75847cfe,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 5G 49 Destinations 1 Day / Daily 500MB,500,1,day,1.44,0.43999999999999995,0.43999999999999995,True,0.6096288,False,True,False,False,False,False,,128.0,False,False,True,False,53,True,500MB,1 days
68dc6721adbaffe4b0eae04f,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 7 Days / Total 1GB,1000,7,,1.47,0.47,0.47,True,0.6511944,False,True,False,False,False,False,,,False,False,True,False,33,True,1000MB,7 days
68dcc8f1d08bf4821b68c8ec,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe B 500MB/Daily 1Day,500,1,,1.49,,1.49,False,2.0644248000000003,False,True,False,False,False,False,,128.0,False,False,True,False,50,True,500MB,1 days
69252401502181cc3396a410,691a70e2a3dd350531e33c74,eSimfly,Europe 1 GB 7 Days,1000,7,,1.5,1.425,1.425,True,1.9743660000000003,False,True,True,False,False,False,,,False,False,True,False,33,True,1000MB,7 days
692eea05daa093a5e19febf9,67234c91e7fe43281f91e226,MobileSIM,Global 200 MB for 30 days,200,30,,1.5,,1.5,False,2.0782800000000003,False,True,True,False,False,,,,False,False,,False,171,True,200MB,30 days
68dc6943adbaffe4b0eb7d2c,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe &amp; Asia &amp; US (41 Countries) - 1 Day/Daily 1GB,1000,1,day,1.5381085915652524,,1.5381085915652524,False,2.1310802157854885,False,True,False,False,False,False,,384.0,False,False,True,False,41,True,1000MB,1 days
68dc6721adbaffe4b0eae030,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 10 Days / Total 1GB,1000,10,,1.56,0.56,0.56,True,0.7758912000000001,False,True,False,False,False,False,,,False,False,True,False,33,True,1000MB,10 days
68e78fa556a8f8ab68edc1b6,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe (41 Countries) - 1 Day/Daily 1GB,1000,1,day,1.6076712916862939,,1.6076712916862939,False,2.227460728057194,False,True,False,False,False,False,,128.0,False,False,True,False,40,True,1000MB,1 days
68ef689eec150ed1688f4528,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 42 Countries 3 Days / Total 1GB,1000,3,,1.61,0.6100000000000001,0.6100000000000001,True,0.8451672000000002,False,True,False,False,False,False,,,False,False,True,False,42,True,1000MB,3 days
68db770835850fa8f214c8b6,5eb95317a5faaf0b7dfa9b24,Billion Connect,Europe eSIM [33 Countries] 3 Days 500MB/Day,500,3,day,1.63,1.4669999999999999,1.4669999999999999,True,2.03255784,False,True,,False,False,,,128.0,False,False,True,False,33,True,500MB,3 days
68db69d327a6d0119329f585,656019a51f0926ec7c9be0d2,EscapeSIM,EU 36 1GB,1000,7,,1.644160773320248,,1.644160773320248,False,2.27801763465067,False,True,False,False,False,False,,,False,False,True,False,33,True,1000MB,7 days
68dc6721adbaffe4b0eae050,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 1 Day / Daily 2GB,2000,1,day,1.65,0.6499999999999999,0.6499999999999999,True,0.9005879999999999,False,True,False,False,False,False,,512.0,False,False,True,False,33,True,2.0GB,1 days
68dc6721adbaffe4b0eae073,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 15 Days / Total 1GB,1000,15,,1.65,0.6499999999999999,0.6499999999999999,True,0.9005879999999999,False,True,False,False,False,False,,,False,False,True,False,33,True,1000MB,15 days
69254af5ace2426a757676a1,5eb95317a5faaf0b7dfa9b24,Billion Connect,Global eSIM [45 countries] 1 Day 3GB/Day,3000,1,,1.67,1.503,1.503,True,2.08243656,False,True,,False,False,,,128.0,False,False,True,False,45,True,2.9GB,1 days
69254af6ace2426a7576774c,5eb95317a5faaf0b7dfa9b24,Billion Connect,Europe eSIM [41 countries] 3 Days 500MB/Day,500,3,day,1.67,1.503,1.503,True,2.08243656,False,True,,False,False,,,128.0,False,False,True,False,41,True,500MB,3 days
68dc6733adbaffe4b0eafcd8,65fd5b85efc7ee1e3444055a,MicroEsim,Europe &amp; Asia &amp; US 41 Countries 1 Day / Daily 1GB,1000,1,day,1.7,0.7,0.7,True,0.969864,False,True,False,False,False,False,,384.0,False,False,True,False,41,True,1000MB,1 days
68db69d227a6d0119329f3c2,656019a51f0926ec7c9be0d2,EscapeSIM,Europe And USA 1GB,1000,14,,1.710191326465639,,1.710191326465639,False,2.369504286644672,False,True,True,False,False,False,,,False,False,True,False,38,True,1000MB,14 days
68ef689eec150ed1688f451a,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 42 Countries 5 Days / Total 1GB,1000,5,,1.72,0.72,0.72,True,0.9975744,False,True,False,False,False,False,,,False,False,True,False,42,True,1000MB,5 days
68dcc8f8d08bf4821b68ccfe,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe A 2GB/Daily 1Day,2000,1,,1.74,,1.74,False,2.4108048,False,True,False,False,False,False,,128.0,False,False,True,False,44,True,2.0GB,1 days
68dcc8f9d08bf4821b68cd1d,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe F 2GB/Daily 1Day,2000,1,,1.74,,1.74,False,2.4108048,False,True,False,False,False,False,,128.0,False,False,True,False,32,True,2.0GB,1 days
68dcc8f9d08bf4821b68cd5d,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe G 2GB/Daily 1Day,2000,1,,1.74,,1.74,False,2.4108048,False,True,False,False,False,False,,128.0,False,False,True,False,31,True,2.0GB,1 days
68dc6720adbaffe4b0eadfbf,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 30 Days / Total 1GB,1000,30,,1.74,0.74,0.74,True,1.0252848,False,True,False,False,False,False,,,False,False,True,False,33,True,1000MB,30 days
68dc6721adbaffe4b0eae078,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 3 Days / Daily 500MB,500,3,day,1.74,0.74,0.74,True,1.0252848,False,True,False,False,False,False,,512.0,False,False,True,False,33,True,500MB,3 days
69342e6c0b7aef14cde4bb25,6284ecd32e3b6ce037733d6e,BNESIM,Surf 1GB in Europe per 30 days,1000,30,,1.75,1.4875,1.4875,True,2.0609610000000003,False,True,False,False,False,False,,,False,False,True,False,34,True,1000MB,30 days
68e78da456a8f8ab68ed981a,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 41 Countries 5G 1 Day / Daily 1GB,1000,1,day,1.77,0.77,0.77,True,1.0668504,False,True,False,False,False,False,,128.0,False,False,True,False,40,True,1000MB,1 days
69252401502181cc3396a400,691a70e2a3dd350531e33c74,eSimfly,Europe 1 GB 5 Days,1000,5,,1.77,1.6815,1.6815,True,2.3297518800000003,False,True,True,False,False,False,,,False,False,True,False,43,True,1000MB,5 days
69254af6ace2426a75767749,5eb95317a5faaf0b7dfa9b24,Billion Connect,Europe eSIM [41 countries] 1 Day 1GB/Day,1000,1,,1.77,1.593,1.593,True,2.2071333600000003,False,True,,False,False,,,128.0,False,False,True,False,41,True,1000MB,1 days
6911a2652906a873e809c599,6703d78781b690b781d3bac0,Simfinity,eSIM:  Europe +,100,1,,1.8,1.62,1.62,True,2.2445424000000003,False,False,True,False,False,False,,,False,False,True,False,35,True,100MB,1 days
68ea1489f8b7ea68fc7b3f30,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 36 Countries 1 Day / Daily 2GB,2000,1,day,1.84,0.8400000000000001,0.8400000000000001,True,1.1638368000000001,False,True,False,False,False,False,,128.0,False,False,True,False,41,True,2.0GB,1 days
68ef689eec150ed1688f44e8,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 42 Countries 7 Days / Total 1GB,1000,7,,1.84,0.8400000000000001,0.8400000000000001,True,1.1638368000000001,False,True,False,False,False,False,,,False,False,True,False,42,True,1000MB,7 days
68ea1489f8b7ea68fc7b3f0e,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 36 Countries 3 Days / Daily 500MB,500,3,day,1.89,0.8899999999999999,0.8899999999999999,True,1.2331128,False,True,False,False,False,False,,128.0,False,False,True,False,41,True,500MB,3 days
69155051248a5aab773ef90d,6686050b234c9994fcbd5060,Truely,"Europe - 300MB, 2 days",300,2,,1.89,1.7009999999999998,1.7009999999999998,True,2.35676952,True,True,True,False,False,,,,False,False,True,False,35,True,300MB,2 days
68e78fa556a8f8ab68edc199,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe (49 Destinations) - 1 Day/Daily 1GB,1000,1,day,1.8936512810727981,,1.8936512810727981,False,2.6236917229519836,False,True,False,False,False,False,,128.0,False,False,True,False,47,True,1000MB,1 days
68dcc8f9d08bf4821b68cd33,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe F Unlimited 1Day,0,1,,1.9,,1.9,False,2.632488,False,True,False,False,False,False,5000.0,,True,False,True,False,32,True,0MB,1 days
68ef689eec150ed1688f4524,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 42 Countries 10 Days / Total 1GB,1000,10,,1.95,0.95,0.95,True,1.316244,False,True,False,False,False,False,,,False,False,True,False,42,True,1000MB,10 days
68dcc8f1d08bf4821b68c8f4,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe B 1GB/Daily 1Day,1000,1,,1.99,,1.99,False,2.7571848,False,True,False,False,False,False,,128.0,False,False,True,False,50,True,1000MB,1 days
68dcc8f4d08bf4821b68ca78,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe C 1GB/Daily 1Day,1000,1,,1.99,,1.99,False,2.7571848,False,True,False,False,False,False,,128.0,False,False,True,False,35,True,1000MB,1 days
68dcc92bd08bf4821b68f2e1,63c9055d1fddfcd02ef84f69,Textr eSIM,Europe + Middle East 1GB,1000,7,,1.99,,1.99,False,2.7571848,False,True,,False,False,,,,False,False,,False,47,True,1000MB,7 days
68eb641aeca700a0716060a4,68eb627bce9b25a6b884d2c7,LNVPN,"eSIM, 1GB, 7 Days, Europe+, V2",1000,7,,1.99,,1.99,False,2.7571848,False,True,,False,False,,,,False,False,,False,35,True,1000MB,7 days
68db770835850fa8f214c8b7,5eb95317a5faaf0b7dfa9b24,Billion Connect,Europe eSIM [33 Countries] 4 Days 500MB/Day,500,4,day,1.99,1.791,1.791,True,2.48146632,False,True,,False,False,,,128.0,False,False,True,False,33,True,500MB,4 days
68dcc8f2d08bf4821b68c92c,63760bdc4e2b1c13f365b600,Yoho Mobile,Global D 500MB/Daily 1Day,500,1,,1.99,,1.99,False,2.7571848,False,True,False,False,False,False,,128.0,False,False,True,False,69,True,500MB,1 days
68dcc8f8d08bf4821b68cd0e,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe F 500MB/Daily 3Day,500,3,day,1.99,,1.99,False,2.7571848,False,True,False,False,False,False,,128.0,False,False,True,False,32,True,500MB,3 days
68dcc8f9d08bf4821b68cd4e,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe G 500MB/Daily 3Day,500,3,day,1.99,,1.99,False,2.7571848,False,True,False,False,False,False,,128.0,False,False,True,False,31,True,500MB,3 days
69313850fc4bdfc04c6b1140,6747c8e603e7509b3dc0bfc3,Earth Esim,500MB/1 Day Europe Region eSIM,500,1,,1.99,,1.99,False,2.7571848,False,True,False,False,False,False,,,False,False,True,False,34,True,500MB,1 days
68dc6721adbaffe4b0eae070,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 1 Day / Daily 3GB,3000,1,day,2.0,1.0,1.0,True,1.38552,False,True,False,False,False,False,,512.0,False,False,True,False,33,True,2.9GB,1 days
68a8a201bb78507dd9039571,66c47261d104e43232185ad1,Driffle eSIM,Europe 1GB for 7 Days,1000,7,,2.0,,2.0,False,2.77104,False,True,,False,False,,,,False,False,,False,36,True,1000MB,7 days
692d7e7bf7ef4d8763d404fd,690c7118e055419968646f6e,Spark Roam,1 GB / 30 Days,1000,30,,2.0,,2.0,False,2.77104,False,True,False,False,False,,,,False,False,,False,42,True,1000MB,30 days
692fa1d838b3fe95f86d6bc9,68a70827c30bca8fddd0f322,Ezy eSIM,Europe 1GB 7Days,1000,7,,2.0,,2.0,False,2.77104,False,True,True,False,False,False,,,False,False,True,False,34,True,1000MB,7 days
68ff557bd016db343606be3f,5c6df152447a286186dea121,Ubigi,EUROPE,500,2,,2.0,1.8,1.8,True,2.493936,False,True,,False,False,,,,False,False,,False,37,True,500MB,2 days
6903bb59260a5cc96d1e872e,645a23dbc6a3d88eeb76b9ea,GIGAGO,Europe eSIM 33 Countries (no France),500,1,day,2.0,1.9,1.9,True,2.632488,False,True,,False,False,,,,False,False,,False,33,True,500MB,1 days
6903bb59260a5cc96d1e877d,645a23dbc6a3d88eeb76b9ea,GIGAGO,Europe &amp; UK eSIM,500,1,day,2.0,1.9,1.9,True,2.632488,False,True,,False,False,,,,False,False,,False,33,True,500MB,1 days
68f7a57d1a37c4b60a8c4d33,61092d9ae3da2061875bc429,Keepgo,Corvus Europe,100,0,,2.0,,2.0,False,2.77104,False,False,True,False,False,False,,,False,False,True,False,35,True,100MB,No expiry
691ede28026cbe261d174283,61092d9ae3da2061875bc429,Keepgo,Tucana,100,0,,2.0,,2.0,False,2.77104,False,False,True,False,False,False,,,False,False,True,False,105,True,100MB,No expiry
68ef689eec150ed1688f4516,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 42 Countries 1 Day / Daily 2GB,2000,1,day,2.05,1.0499999999999998,1.0499999999999998,True,1.4547959999999998,False,True,False,False,False,False,,512.0,False,False,True,False,42,True,2.0GB,1 days
68ef689eec150ed1688f44f1,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 42 Countries 15 Days / Total 1GB,1000,15,,2.05,1.0499999999999998,1.0499999999999998,True,1.4547959999999998,False,True,False,False,False,False,,,False,False,True,False,42,True,1000MB,15 days
69254af5ace2426a757676a4,5eb95317a5faaf0b7dfa9b24,Billion Connect,Global eSIM [45 countries] 3 Days 500MB/Day,500,3,day,2.06,1.854,1.854,True,2.56875408,False,True,,False,False,,,128.0,False,False,True,False,45,True,500MB,3 days
69254af5ace2426a757676c1,5eb95317a5faaf0b7dfa9b24,Billion Connect,Global eSIM [45 countries] 3 Days 1GB,1000,3,,2.08,1.872,1.872,True,2.5936934400000005,False,True,,False,False,,,128.0,False,False,True,False,45,True,1000MB,3 days
68fab96120f67bea75847cfd,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 5G 49 Destinations 1 Day / Daily 1GB,1000,1,day,2.09,1.0899999999999999,1.0899999999999999,True,1.5102167999999998,False,True,False,False,False,False,,128.0,False,False,True,False,53,True,1000MB,1 days
691cc779ea6c0e85cc3bd392,6271ccfff446fdedf3ef9a00,Manet Travel,Regional Europe - 7 Days - 1 GB,1000,7,,2.0999574,,2.0999574,False,2.9095329768480003,False,True,,False,False,,,,False,False,,False,33,True,1000MB,7 days
6930d63c89f979da0f0aff1a,67f0abeb2a0a3aefec7a4e0f,nextSIM,eSIM Unlimited Standard 1 Day Europe Lite,1000,1,,2.11162383,2.0482751151,2.0482751151,True,2.837926137473352,False,True,True,False,False,,,512.0,False,False,,False,33,True,1000MB,1 days
6930d63e89f979da0f0b0445,67f0abeb2a0a3aefec7a4e0f,nextSIM,eSIM 1GB 7 Days Europe+,1000,7,,2.11162383,2.0482751151,2.0482751151,True,2.837926137473352,False,True,True,False,False,,,,False,False,,False,32,True,1000MB,7 days
68dc6720adbaffe4b0eadfac,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 3 Days / Daily 1GB,1000,3,day,2.14,1.1400000000000001,1.1400000000000001,True,1.5794928000000004,False,True,False,False,False,False,,512.0,False,False,True,False,33,True,1000MB,3 days
692514041d67e1c0a908855a,663a2caf5fddf2d5b402fd46,mobineX,Unlimited Standard,1000,1,,2.15,1.9349999999999998,1.9349999999999998,True,2.6809811999999997,False,True,True,False,False,False,,128.0,False,False,,False,38,True,1000MB,1 days
